datum,agegroup2,outcome,value,type,region,scenario
2020-04-30,all,died,81.3538586718659,modelled,Saarland,simulated German vacc
2020-05-01,all,died,82.6926807406452,modelled,Saarland,simulated German vacc
2020-05-02,all,died,83.9194187967445,modelled,Saarland,simulated German vacc
2020-05-03,all,died,85.0420578416609,modelled,Saarland,simulated German vacc
2020-05-04,all,died,86.06616842039,modelled,Saarland,simulated German vacc
2020-05-05,all,died,86.9970606513899,modelled,Saarland,simulated German vacc
2020-05-06,all,died,87.8409662724621,modelled,Saarland,simulated German vacc
2020-05-07,all,died,88.6051479630561,modelled,Saarland,simulated German vacc
2020-05-08,all,died,89.2974615655328,modelled,Saarland,simulated German vacc
2020-05-09,all,died,89.9258193054143,modelled,Saarland,simulated German vacc
2020-05-10,all,died,90.4981175286279,modelled,Saarland,simulated German vacc
2020-05-11,all,died,91.0217934304463,modelled,Saarland,simulated German vacc
2020-05-12,all,died,91.5032645995558,modelled,Saarland,simulated German vacc
2020-05-13,all,died,91.9480849692131,modelled,Saarland,simulated German vacc
2020-05-14,all,died,92.3619883989488,modelled,Saarland,simulated German vacc
2020-05-15,all,died,92.7520490219726,modelled,Saarland,simulated German vacc
2020-05-16,all,died,93.1259841318916,modelled,Saarland,simulated German vacc
2020-05-17,all,died,93.4905991301697,modelled,Saarland,simulated German vacc
2020-05-18,all,died,93.8509984839029,modelled,Saarland,simulated German vacc
2020-05-19,all,died,94.2106230523466,modelled,Saarland,simulated German vacc
2020-05-20,all,died,94.571564109322,modelled,Saarland,simulated German vacc
2020-05-21,all,died,94.934135295656,modelled,Saarland,simulated German vacc
2020-05-22,all,died,95.2963122781794,modelled,Saarland,simulated German vacc
2020-05-23,all,died,95.6544892792341,modelled,Saarland,simulated German vacc
2020-05-24,all,died,96.0049049372605,modelled,Saarland,simulated German vacc
2020-05-25,all,died,96.3445364493826,modelled,Saarland,simulated German vacc
2020-05-26,all,died,96.6712846760977,modelled,Saarland,simulated German vacc
2020-05-27,all,died,96.9838180333912,modelled,Saarland,simulated German vacc
2020-05-28,all,died,97.2809132252505,modelled,Saarland,simulated German vacc
2020-05-29,all,died,97.5607881454761,modelled,Saarland,simulated German vacc
2020-05-30,all,died,97.8214554431271,modelled,Saarland,simulated German vacc
2020-05-31,all,died,98.0615450516939,modelled,Saarland,simulated German vacc
2020-06-01,all,died,98.2807188056475,modelled,Saarland,simulated German vacc
2020-06-02,all,died,98.4796353693223,modelled,Saarland,simulated German vacc
2020-06-03,all,died,98.6596402344468,modelled,Saarland,simulated German vacc
2020-06-04,all,died,98.8224636515251,modelled,Saarland,simulated German vacc
2020-06-05,all,died,98.9700043369771,modelled,Saarland,simulated German vacc
2020-06-06,all,died,99.104146593162,modelled,Saarland,simulated German vacc
2020-06-07,all,died,99.2266593515545,modelled,Saarland,simulated German vacc
2020-06-08,all,died,99.3392539293201,modelled,Saarland,simulated German vacc
2020-06-09,all,died,99.4436424648235,modelled,Saarland,simulated German vacc
2020-06-10,all,died,99.5414067083387,modelled,Saarland,simulated German vacc
2020-06-11,all,died,99.6338315592165,modelled,Saarland,simulated German vacc
2020-06-12,all,died,99.7218745828892,modelled,Saarland,simulated German vacc
2020-06-13,all,died,99.8062454981999,modelled,Saarland,simulated German vacc
2020-06-14,all,died,99.8874803140636,modelled,Saarland,simulated German vacc
2020-06-15,all,died,99.9659880410028,modelled,Saarland,simulated German vacc
2020-06-16,all,died,100.042077047529,modelled,Saarland,simulated German vacc
2020-06-17,all,died,100.115995007704,modelled,Saarland,simulated German vacc
2020-06-18,all,died,100.187936514492,modelled,Saarland,simulated German vacc
2020-06-19,all,died,100.258049031931,modelled,Saarland,simulated German vacc
2020-06-20,all,died,100.326659782672,modelled,Saarland,simulated German vacc
2020-06-21,all,died,100.394428464815,modelled,Saarland,simulated German vacc
2020-06-22,all,died,100.462097702009,modelled,Saarland,simulated German vacc
2020-06-23,all,died,100.530272873874,modelled,Saarland,simulated German vacc
2020-06-24,all,died,100.599465858132,modelled,Saarland,simulated German vacc
2020-06-25,all,died,100.670215455114,modelled,Saarland,simulated German vacc
2020-06-26,all,died,100.743121050492,modelled,Saarland,simulated German vacc
2020-06-27,all,died,100.818780589863,modelled,Saarland,simulated German vacc
2020-06-28,all,died,100.897741733462,modelled,Saarland,simulated German vacc
2020-06-29,all,died,100.980498111676,modelled,Saarland,simulated German vacc
2020-06-30,all,died,101.067495700266,modelled,Saarland,simulated German vacc
2020-07-01,all,died,101.159129653081,modelled,Saarland,simulated German vacc
2020-07-02,all,died,101.255745917886,modelled,Saarland,simulated German vacc
2020-07-03,all,died,101.357651275949,modelled,Saarland,simulated German vacc
2020-07-04,all,died,101.465124696039,modelled,Saarland,simulated German vacc
2020-07-05,all,died,101.57842667399,modelled,Saarland,simulated German vacc
2020-07-06,all,died,101.697806471956,modelled,Saarland,simulated German vacc
2020-07-07,all,died,101.823508647889,modelled,Saarland,simulated German vacc
2020-07-08,all,died,101.955757188949,modelled,Saarland,simulated German vacc
2020-07-09,all,died,102.094421928389,modelled,Saarland,simulated German vacc
2020-07-10,all,died,102.238660796759,modelled,Saarland,simulated German vacc
2020-07-11,all,died,102.387197992488,modelled,Saarland,simulated German vacc
2020-07-12,all,died,102.53876946048,modelled,Saarland,simulated German vacc
2020-07-13,all,died,102.692251169417,modelled,Saarland,simulated German vacc
2020-07-14,all,died,102.846605009278,modelled,Saarland,simulated German vacc
2020-07-15,all,died,103.0008529838,modelled,Saarland,simulated German vacc
2020-07-16,all,died,103.154144244641,modelled,Saarland,simulated German vacc
2020-07-17,all,died,103.305782377868,modelled,Saarland,simulated German vacc
2020-07-18,all,died,103.455202537561,modelled,Saarland,simulated German vacc
2020-07-19,all,died,103.601946046557,modelled,Saarland,simulated German vacc
2020-07-20,all,died,103.74564522866,modelled,Saarland,simulated German vacc
2020-07-21,all,died,103.886004242982,modelled,Saarland,simulated German vacc
2020-07-22,all,died,104.022600553584,modelled,Saarland,simulated German vacc
2020-07-23,all,died,104.1547189165,modelled,Saarland,simulated German vacc
2020-07-24,all,died,104.281563371397,modelled,Saarland,simulated German vacc
2020-07-25,all,died,104.402547869002,modelled,Saarland,simulated German vacc
2020-07-26,all,died,104.517385206034,modelled,Saarland,simulated German vacc
2020-07-27,all,died,104.626042649679,modelled,Saarland,simulated German vacc
2020-07-28,all,died,104.728663574108,modelled,Saarland,simulated German vacc
2020-07-29,all,died,104.825516463289,modelled,Saarland,simulated German vacc
2020-07-30,all,died,104.916941274441,modelled,Saarland,simulated German vacc
2020-07-31,all,died,105.003301116425,modelled,Saarland,simulated German vacc
2020-08-01,all,died,105.084965322414,modelled,Saarland,simulated German vacc
2020-08-02,all,died,105.162293841405,modelled,Saarland,simulated German vacc
2020-08-03,all,died,105.235628705515,modelled,Saarland,simulated German vacc
2020-08-04,all,died,105.305285991421,modelled,Saarland,simulated German vacc
2020-08-05,all,died,105.371553249829,modelled,Saarland,simulated German vacc
2020-08-06,all,died,105.434691188557,modelled,Saarland,simulated German vacc
2020-08-07,all,died,105.494934089899,modelled,Saarland,simulated German vacc
2020-08-08,all,died,105.552491936802,modelled,Saarland,simulated German vacc
2020-08-09,all,died,105.607552144716,modelled,Saarland,simulated German vacc
2020-08-10,all,died,105.660282042634,modelled,Saarland,simulated German vacc
2020-08-11,all,died,105.710838056423,modelled,Saarland,simulated German vacc
2020-08-12,all,died,105.759362154718,modelled,Saarland,simulated German vacc
2020-08-13,all,died,105.805976334724,modelled,Saarland,simulated German vacc
2020-08-14,all,died,105.85078868099,modelled,Saarland,simulated German vacc
2020-08-15,all,died,105.893895777319,modelled,Saarland,simulated German vacc
2020-08-16,all,died,105.93538481788,modelled,Saarland,simulated German vacc
2020-08-17,all,died,105.975334837458,modelled,Saarland,simulated German vacc
2020-08-18,all,died,106.013817811894,modelled,Saarland,simulated German vacc
2020-08-19,all,died,106.050899763741,modelled,Saarland,simulated German vacc
2020-08-20,all,died,106.086641592231,modelled,Saarland,simulated German vacc
2020-08-21,all,died,106.121099786717,modelled,Saarland,simulated German vacc
2020-08-22,all,died,106.154327003579,modelled,Saarland,simulated German vacc
2020-08-23,all,died,106.186372543715,modelled,Saarland,simulated German vacc
2020-08-24,all,died,106.217282755785,modelled,Saarland,simulated German vacc
2020-08-25,all,died,106.247102993511,modelled,Saarland,simulated German vacc
2020-08-26,all,died,106.275902829338,modelled,Saarland,simulated German vacc
2020-08-27,all,died,106.303800477192,modelled,Saarland,simulated German vacc
2020-08-28,all,died,106.330942542397,modelled,Saarland,simulated German vacc
2020-08-29,all,died,106.357472944228,modelled,Saarland,simulated German vacc
2020-08-30,all,died,106.38352376911,modelled,Saarland,simulated German vacc
2020-08-31,all,died,106.409220188337,modelled,Saarland,simulated German vacc
2020-09-01,all,died,106.434681192187,modelled,Saarland,simulated German vacc
2020-09-02,all,died,106.460013107518,modelled,Saarland,simulated German vacc
2020-09-03,all,died,106.485308370009,modelled,Saarland,simulated German vacc
2020-09-04,all,died,106.510648689137,modelled,Saarland,simulated German vacc
2020-09-05,all,died,106.536107705738,modelled,Saarland,simulated German vacc
2020-09-06,all,died,106.561751810428,modelled,Saarland,simulated German vacc
2020-09-07,all,died,106.587640669893,modelled,Saarland,simulated German vacc
2020-09-08,all,died,106.613828831208,modelled,Saarland,simulated German vacc
2020-09-09,all,died,106.640369693616,modelled,Saarland,simulated German vacc
2020-09-10,all,died,106.66732244144,modelled,Saarland,simulated German vacc
2020-09-11,all,died,106.694756979775,modelled,Saarland,simulated German vacc
2020-09-12,all,died,106.722755009316,modelled,Saarland,simulated German vacc
2020-09-13,all,died,106.751405189938,modelled,Saarland,simulated German vacc
2020-09-14,all,died,106.780794048517,modelled,Saarland,simulated German vacc
2020-09-15,all,died,106.810999290539,modelled,Saarland,simulated German vacc
2020-09-16,all,died,106.84208866429,modelled,Saarland,simulated German vacc
2020-09-17,all,died,106.874120927612,modelled,Saarland,simulated German vacc
2020-09-18,all,died,106.907146115603,modelled,Saarland,simulated German vacc
2020-09-19,all,died,106.941214975361,modelled,Saarland,simulated German vacc
2020-09-20,all,died,106.976509361729,modelled,Saarland,simulated German vacc
2020-09-21,all,died,107.013455166993,modelled,Saarland,simulated German vacc
2020-09-22,all,died,107.052584261501,modelled,Saarland,simulated German vacc
2020-09-23,all,died,107.094369809779,modelled,Saarland,simulated German vacc
2020-09-24,all,died,107.139209839009,modelled,Saarland,simulated German vacc
2020-09-25,all,died,107.187478920308,modelled,Saarland,simulated German vacc
2020-09-26,all,died,107.239559881728,modelled,Saarland,simulated German vacc
2020-09-27,all,died,107.295836626507,modelled,Saarland,simulated German vacc
2020-09-28,all,died,107.356692160046,modelled,Saarland,simulated German vacc
2020-09-29,all,died,107.422517712833,modelled,Saarland,simulated German vacc
2020-09-30,all,died,107.493720849542,modelled,Saarland,simulated German vacc
2020-10-01,all,died,107.57072900099,modelled,Saarland,simulated German vacc
2020-10-02,all,died,107.653991680594,modelled,Saarland,simulated German vacc
2020-10-03,all,died,107.743986423478,modelled,Saarland,simulated German vacc
2020-10-04,all,died,107.841224395309,modelled,Saarland,simulated German vacc
2020-10-05,all,died,107.946254815842,modelled,Saarland,simulated German vacc
2020-10-06,all,died,108.059668892689,modelled,Saarland,simulated German vacc
2020-10-07,all,died,108.182103965497,modelled,Saarland,simulated German vacc
2020-10-08,all,died,108.314248127475,modelled,Saarland,simulated German vacc
2020-10-09,all,died,108.456844522429,modelled,Saarland,simulated German vacc
2020-10-10,all,died,108.610691009684,modelled,Saarland,simulated German vacc
2020-10-11,all,died,108.776759550996,modelled,Saarland,simulated German vacc
2020-10-12,all,died,108.957953344153,modelled,Saarland,simulated German vacc
2020-10-13,all,died,109.161343557762,modelled,Saarland,simulated German vacc
2020-10-14,all,died,109.397147939968,modelled,Saarland,simulated German vacc
2020-10-15,all,died,109.675790386203,modelled,Saarland,simulated German vacc
2020-10-16,all,died,110.006058295099,modelled,Saarland,simulated German vacc
2020-10-17,all,died,110.39470088091,modelled,Saarland,simulated German vacc
2020-10-18,all,died,110.846796699955,modelled,Saarland,simulated German vacc
2020-10-19,all,died,111.366289126115,modelled,Saarland,simulated German vacc
2020-10-20,all,died,111.956489447281,modelled,Saarland,simulated German vacc
2020-10-21,all,died,112.620495743244,modelled,Saarland,simulated German vacc
2020-10-22,all,died,113.361504729504,modelled,Saarland,simulated German vacc
2020-10-23,all,died,114.183027232514,modelled,Saarland,simulated German vacc
2020-10-24,all,died,115.089028395958,modelled,Saarland,simulated German vacc
2020-10-25,all,died,116.084020235013,modelled,Saarland,simulated German vacc
2020-10-26,all,died,117.173125121298,modelled,Saarland,simulated German vacc
2020-10-27,all,died,118.362121528931,modelled,Saarland,simulated German vacc
2020-10-28,all,died,119.65748039825,modelled,Saarland,simulated German vacc
2020-10-29,all,died,121.066358705347,modelled,Saarland,simulated German vacc
2020-10-30,all,died,122.596086091845,modelled,Saarland,simulated German vacc
2020-10-31,all,died,124.254451690916,modelled,Saarland,simulated German vacc
